tp,fp,fn,tn,precision,recall,f_measure,mcc
8,1,3,2687,0.8888888888888888,0.7272727272727273,0.7999999999999999,0.8033201657523891
24,4,6,2664,0.8571428571428571,0.8,0.8275862068965518,0.8262171810471042
16,2,7,2674,0.8888888888888888,0.6956521739130435,0.7804878048780488,0.784779442666523
12,0,2,2685,1.0,0.8571428571428571,0.923076923076923,0.9254754803302108
29,7,9,2653,0.8055555555555556,0.7631578947368421,0.7837837837837838,0.7810729305138762
11,2,3,2683,0.8461538461538461,0.7857142857142857,0.8148148148148148,0.8144495984291565
12,1,3,2683,0.9230769230769231,0.8,0.8571428571428571,0.8586177928814649
16,0,1,2682,1.0,0.9411764705882353,0.9696969696969697,0.9699616889425416
12,1,4,2681,0.9230769230769231,0.75,0.8275862068965517,0.8311719163304373
17,1,7,2674,0.9444444444444444,0.7083333333333334,0.8095238095238096,0.8165659556393188
21,3,3,2672,0.875,0.875,0.875,0.8738785046728972
41,10,8,2640,0.803921568627451,0.8367346938775511,0.8200000000000001,0.8167734707443045
9,0,4,2686,1.0,0.6923076923076923,0.8181818181818181,0.8314314394405196
9,0,4,2686,1.0,0.6923076923076923,0.8181818181818181,0.8314314394405196
16,2,2,2679,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8881428985867628
12,2,4,2681,0.8571428571428571,0.75,0.7999999999999999,0.8006884483522194
11,1,1,2686,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9162945044039201
27,5,7,2660,0.84375,0.7941176470588235,0.8181818181818182,0.8163175669549771
6,0,3,2690,1.0,0.6666666666666666,0.8,0.8160416659062887
26,4,6,2663,0.8666666666666667,0.8125,0.8387096774193549,0.837283508726465
15,1,9,2674,0.9375,0.625,0.75,0.7638663187893978
8,1,4,2686,0.8888888888888888,0.6666666666666666,0.761904761904762,0.768941486197174
13,2,3,2681,0.8666666666666667,0.8125,0.8387096774193549,0.8382203155580162
15,0,9,2675,1.0,0.625,0.7692307692307693,0.7892428317013417
8,0,1,2690,1.0,0.8888888888888888,0.9411764705882353,0.9426338471103136
7,0,3,2689,1.0,0.7,0.8235294117647058,0.8361937041421407
7,0,3,2689,1.0,0.7,0.8235294117647058,0.8361937041421407
27,0,5,2666,1.0,0.84375,0.9152542372881356,0.9176984991706194
15,0,1,2682,1.0,0.9375,0.967741935483871,0.9680653788414896
20,0,8,2671,1.0,0.7142857142857143,0.8333333333333333,0.8438914161378286
10,0,3,2686,1.0,0.7692307692307693,0.8695652173913044,0.8765686350862947
32,6,10,2650,0.8421052631578947,0.7619047619047619,0.8,0.7980262231273799
